object_id,title,description,dimensions,accession_number,detail_url,image_url,aligned_period,aligned_type,aligned_material,data_quality_score
225768,世界历史I（鼓）,,,2023.57,https://www.brooklynmuseum.org/objects/225768,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.57_overall01.jpeg,Qing dynasty (c. 2023),家具,,0.7
225929,下吸式,,,2024.66.1,https://www.brooklynmuseum.org/objects/225929,https://brooklynmuseum.b-cdn.net/collections/objects/2024.66.1_overall01_PS22.jpg,Qing dynasty (c. 2023),雕塑,,0.7
226487,"350, 000",,,2025.37,https://www.brooklynmuseum.org/objects/226487,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.37_in_situ01_Sean_Kelly_New_York_Adam_Reich.jpg,Qing dynasty (c. 2023),媒体艺术,,0.7
225513,走！马上离开！,,,2023.64,https://www.brooklynmuseum.org/objects/225513,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.64.jpg,Qing dynasty (c. 2022),媒体艺术,,0.7
225429,虽然可能会受伤，但你会因此成长,,,2023.24a-b,https://www.brooklynmuseum.org/objects/225429,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.24a-b_overall01.jpg,Qing dynasty (c. 2022),绘画,,0.7
225000,Sayonara，Suzie Wongs，又名：走出鸦片窟,,,2022.26.1,https://www.brooklynmuseum.org/objects/225000,https://brooklynmuseum.b-cdn.net/collections/objects/2022.26.1_PS11.jpg,Qing dynasty (c. 2022),打印,,0.7
224943,动荡地平线的未埋葬之声,,,2022.12,https://www.brooklynmuseum.org/objects/224943,,Qing dynasty (c. 2022),媒体艺术,,0.7
225738,Infinity：带项链和滴水的软网格,,,2024.36,https://www.brooklynmuseum.org/objects/225738,,Qing dynasty (c. 2022),雕塑,,0.7
225139,美国首都袭击，2021年1月6日，灾难系列建筑,,,2022.46,https://www.brooklynmuseum.org/objects/225139,https://brooklynmuseum.b-cdn.net/collections/objects/2022.46_threequarter_PS20.jpg,Qing dynasty (c. 2022),雕塑,,0.7
225001,她是哀悼者,,,2022.26.2,https://www.brooklynmuseum.org/objects/225001,,Qing dynasty (c. 2022),打印,,0.7
225296,老光荣洞，又名：帝国的终结,,,2023.1,https://www.brooklynmuseum.org/objects/225296,,Qing dynasty (c. 2022),绘画,,0.7
225515,北极星,,,2023.71a-g,https://www.brooklynmuseum.org/objects/225515,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.71a-g.jpg,Qing dynasty (c. 2022),打印,,0.7
225427,小路（通往）,,,2023.20,https://www.brooklynmuseum.org/objects/225427,https://brooklynmuseum.b-cdn.net/collections/objects/2023.20_PS20.jpg,Qing dynasty (c. 2022),绘画,,0.7
225518,火坑“音乐智慧”,,,2023.35,https://www.brooklynmuseum.org/objects/225518,https://brooklynmuseum.b-cdn.net/collections/objects/2023.35_overall.jpg,Qing dynasty (c. 2022),火/热,,0.7
225759,梳妆区装饰板,,,2023.34.2,https://www.brooklynmuseum.org/objects/225759,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.2_overall_PS22.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225294,简单脆弱,,,2023.12,https://www.brooklynmuseum.org/objects/225294,https://brooklynmuseum.b-cdn.net/collections/objects/2023.12_PS22.jpg,Qing dynasty (c. 2022),照片,,0.7
225758,舞蹈口音板,,,2023.34.1,https://www.brooklynmuseum.org/objects/225758,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.1_overall_PS22.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225910,花萼碗（学园）,,,2024.63.4,https://www.brooklynmuseum.org/objects/225910,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.63.4_overall01.jpg,Qing dynasty (c. 2022),船舶,,0.7
225767,野餐杯,,,2023.34.10,https://www.brooklynmuseum.org/objects/225767,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.10_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225761,野餐口音板,,,2023.34.4,https://www.brooklynmuseum.org/objects/225761,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.4_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225760,篮球口音板,,,2023.34.3,https://www.brooklynmuseum.org/objects/225760,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.3_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225764,跳舞杯,,,2023.34.7,https://www.brooklynmuseum.org/objects/225764,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.7_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225762,马茶杯和酱汁,,,2023.34.5a-b,https://www.brooklynmuseum.org/objects/225762,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.5a-b_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225765,化妆杯,,,2023.34.8,https://www.brooklynmuseum.org/objects/225765,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.8_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225763,野餐茶壶,,,2023.34.6a-b,https://www.brooklynmuseum.org/objects/225763,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.6a-b_side_left_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225766,篮球杯,,,2023.34.9,https://www.brooklynmuseum.org/objects/225766,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.9_overall_PS20.jpg,Qing dynasty (c. 2022),食品/饮料,,0.7
225497,透过她和我看到你：Verneisha,,,2023.59.1,https://www.brooklynmuseum.org/objects/225497,https://brooklynmuseum.b-cdn.net/collections/objects/2023.59.1_cropped_PS22.jpg,Qing dynasty (c. 2022),绘画,,0.7
225860,为了孩子的生命,,,2024.40,https://www.brooklynmuseum.org/objects/225860,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.40_overall01.jpeg,Qing dynasty (c. 2022),雕塑,,0.7
225292,自然手稿V_布鲁克林博物馆,,,2023.10,https://www.brooklynmuseum.org/objects/225292,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.10_view01.jpg,Qing dynasty (c. 2022),缓解,,0.7
226701,无论你说什么，什么也别说第1章第一天,,,2025.50,https://www.brooklynmuseum.org/objects/226701,,Qing dynasty (c. 2022),照片,,0.7
225287,无题（粉红色和蓝色）,,,2023.7,https://www.brooklynmuseum.org/objects/225287,https://brooklynmuseum.b-cdn.net/collections/objects/2023.7_PS20.jpg,Qing dynasty (c. 2022),绘画,,0.7
226599,红、绿、蓝,,,2025.46,https://www.brooklynmuseum.org/objects/226599,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.46_Paula_Cooper.jpg,Qing dynasty (c. 2022),媒体艺术,,0.7
226511,门,,,2025.25,https://www.brooklynmuseum.org/objects/226511,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.25_Paula_Cooper_Gallery.jpg,Qing dynasty (c. 2022),媒体艺术,,0.7
225871,在整个世界一起,,,2024.46,https://www.brooklynmuseum.org/objects/225871,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.46_Parrish_Museum.jpg,Qing dynasty (c. 2022),雕塑,,0.7
225425,乱局,,,2023.15,https://www.brooklynmuseum.org/objects/225425,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.15_overall_Chris_Soal_Studio.jpg,Qing dynasty (c. 2022),雕塑,,0.7
225728,《被处决者论》（选自《罗宾的亲密关系》）,,,2024.12a-j,https://www.brooklynmuseum.org/objects/225728,https://brooklynmuseum.b-cdn.net/collections/objects/2024.12a-j_overall01_PS22.jpg,Qing dynasty (c. 2022),打印,,0.7
225521,大偷看,,,2023.30,https://www.brooklynmuseum.org/objects/225521,https://brooklynmuseum.b-cdn.net/collections/objects/2023.30_PS20.jpg,Qing dynasty (c. 2022),绘画,,0.7
225537,智谋者,,,2023.19,https://www.brooklynmuseum.org/objects/225537,https://brooklynmuseum.b-cdn.net/collections/objects/2023.19_cropped_PS22.jpg,Qing dynasty (c. 2022),绘画,,0.7
225514,爱就是爱,,,2023.59.2,https://www.brooklynmuseum.org/objects/225514,https://brooklynmuseum.b-cdn.net/collections/objects/2023.59.2_cropped_PS22.jpg,Qing dynasty (c. 2022),绘画,,0.7
226907,无题,,,2025.59a-b,https://www.brooklynmuseum.org/objects/226907,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2024.3.1a-b.JPG,Qing dynasty (c. 2022),雕塑,,0.7
226912,[无标题],,,2025.73.2,https://www.brooklynmuseum.org/objects/226912,,Qing dynasty (c. 2022),照片,,0.7
225650,新的开始,,,2024.13a-c,https://www.brooklynmuseum.org/objects/225650,https://brooklynmuseum.b-cdn.net/collections/objects/2024.13a-c_front_version01_PS22.jpg,Qing dynasty (c. 2022),承运人,,0.7
225013,皮罗索马,,,2022.36,https://www.brooklynmuseum.org/objects/225013,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2022.36_view01.jpg,Qing dynasty (c. 2022),雕塑,,0.7
224999,无题,,,2022.25,https://www.brooklynmuseum.org/objects/224999,https://brooklynmuseum.b-cdn.net/collections/objects/2022.25_PS11.jpg,Qing dynasty (c. 2022),雕塑,,0.7
225773,羊驼椅,,,2024.23,https://www.brooklynmuseum.org/objects/225773,,Qing dynasty (c. 2022),家具陈设,,0.7
226922,狮子西瓜,,,2025.62.2,https://www.brooklynmuseum.org/objects/226922,https://brooklynmuseum.b-cdn.net/collections/objects/2025.62.2_cropped_PS22.jpg,Qing dynasty (c. 2022),照片,,0.7
225771,迪乌拉索巴（迪乌拉斯镇）,,,2023.66,https://www.brooklynmuseum.org/objects/225771,https://brooklynmuseum.b-cdn.net/collections/objects/2023.66_front_PS20.jpg,Qing dynasty (c. 2022),雕塑,,0.7
225887,《女神异闻录2》,,,2024.49.6,https://www.brooklynmuseum.org/objects/225887,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.49.6_Friedman_Benda.jpg,Qing dynasty (c. 2022),雕塑,,0.7
225039,穿越阿尔卑斯山,,,2021.31,https://www.brooklynmuseum.org/objects/225039,,Qing dynasty (c. 2021),绘画,,0.7
225038,黑水,古董被子、衣服和各种纺织品的组合。,,2021.21,https://www.brooklynmuseum.org/objects/225038,,Qing dynasty (c. 2021),纺织,,0.7
225071,赛勒斯在田野里和他的相机,,,2021.59,https://www.brooklynmuseum.org/objects/225071,,Qing dynasty (c. 2021),照片,,0.7
225049,G.O.L。,,,2021.26,https://www.brooklynmuseum.org/objects/225049,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_04_Christine_Sun_Kim_PS8.jpg,Qing dynasty (c. 2021),媒体艺术,,0.7
225046,姐妹服务社区,,,2021.25a-c,https://www.brooklynmuseum.org/objects/225046,,Qing dynasty (c. 2021),安装,,0.7
225053,疾病投掷者#18,,,2021.46,https://www.brooklynmuseum.org/objects/225053,https://brooklynmuseum.b-cdn.net/collections/objects/2021.46_PS11.jpg,Qing dynasty (c. 2021),雕塑,,0.7
225048,眩晕梦,,,2021.20,https://www.brooklynmuseum.org/objects/225048,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_05_John_Akomfrah_PS8.jpg,Qing dynasty (c. 2021),媒体艺术,,0.7
224941,平面容器III,,,2022.6,https://www.brooklynmuseum.org/objects/224941,https://brooklynmuseum.b-cdn.net/collections/objects/2022.6_PS11.jpg,Qing dynasty (c. 2021),写论文,,0.7
225488,旗帜和碎片,,,2023.51,https://www.brooklynmuseum.org/objects/225488,,Qing dynasty (c. 2021),媒体艺术,,0.7
225646,为了孩子的生命,,,2024.11,https://www.brooklynmuseum.org/objects/225646,,Qing dynasty (c. 2021),写论文,,0.7
225050,Ix near six near t ukanéiyi,,,2021.23,https://www.brooklynmuseum.org/objects/225050,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_03_Nicholas_Galanin_PS8.jpg,Qing dynasty (c. 2021),媒体艺术,,0.7
224897,黑色华尔街之旅#5,,,2021.4a-l,https://www.brooklynmuseum.org/objects/224897,https://brooklynmuseum.b-cdn.net/collections/objects/2021.4a-l_PS11.jpg,Qing dynasty (c. 2021),绘画,,0.7
225770,爱鸟龙舌兰橱柜,原型,,2023.47,https://www.brooklynmuseum.org/objects/225770,https://brooklynmuseum.b-cdn.net/collections/objects/2023.47_overall_PS20.jpg,Qing dynasty (c. 2021),家具陈设,,0.7
225434,无题（Whitescape系列）,,,2022.14,https://www.brooklynmuseum.org/objects/225434,https://brooklynmuseum.b-cdn.net/collections/objects/2022.14 _PS11.jpg,Qing dynasty (c. 2021),陶瓷,,0.7
225041,欢乐花园中的传粉者,,,2021.30,https://www.brooklynmuseum.org/objects/225041,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_01_Tourmaline_PS8.jpg,Qing dynasty (c. 2021),媒体艺术,,0.7
225030,晕眩咒,,,2021.35,https://www.brooklynmuseum.org/objects/225030,https://brooklynmuseum.b-cdn.net/collections/objects/2021.35_cropped_PS22.jpg,Qing dynasty (c. 2021),写论文,,0.7
225032,私立学校（体育）,,,2021.48,https://www.brooklynmuseum.org/objects/225032,https://brooklynmuseum.b-cdn.net/collections/objects/2021.48_cropped_PS22.jpg,Qing dynasty (c. 2021),绘画,,0.7
225519,苦涩安排四：空中监督员、逮捕和授权,,,2023.75,https://www.brooklynmuseum.org/objects/225519,https://brooklynmuseum.b-cdn.net/collections/objects/2023.75_PS22.jpg,Qing dynasty (c. 2021),缓解,,0.7
225878,沙漏,,,2024.41,https://www.brooklynmuseum.org/objects/225878,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.41_overall.jpg,Qing dynasty (c. 2021),陶瓷,,0.7
225035,麦克维王子和特纳亵渎者,,,2021.29,https://www.brooklynmuseum.org/objects/225035,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2021.29_SC01_Sikkema_Jenkins.jpg,Qing dynasty (c. 2021),媒体艺术,,0.7
225967,隐形人,,,2024.68,https://www.brooklynmuseum.org/objects/225967,https://brooklynmuseum.b-cdn.net/collections/objects/2024.68_front_PS22.jpg,Qing dynasty (c. 2021),雕塑,,0.7
225034,傻瓜的错误#3,,,2021.56,https://www.brooklynmuseum.org/objects/225034,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2021.56_KohnGallery.jpg,Qing dynasty (c. 2021),绘画,,0.7
225754,Poly S.Tyrene纪念海事博物馆270号,,,2023.48.3,https://www.brooklynmuseum.org/objects/225754,,Qing dynasty (c. 2021),雕塑,,0.7
225753,第267号，保利·S·泰伦纪念海事博物馆,,,2023.48.2,https://www.brooklynmuseum.org/objects/225753,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.48.2_overall01.jpg,Qing dynasty (c. 2021),雕塑,,0.7
225804,Konko Guro Mentori Chawan（康科德黑茶碗）,,,2023.68,https://www.brooklynmuseum.org/objects/225804,,Qing dynasty (c. 2021),食品/饮料,,0.7
226911,女孩与蝙蝠,,,2025.73.1,https://www.brooklynmuseum.org/objects/226911,,Qing dynasty (c. 2021),照片,,0.7
226913,剔除,,,2025.73.3a-e,https://www.brooklynmuseum.org/objects/226913,,Qing dynasty (c. 2021),媒体艺术,,0.7
226956,链式船,,,2025.70,https://www.brooklynmuseum.org/objects/226956,,Qing dynasty (c. 2021),雕塑,,0.7
226914,非理性区间,,,2025.73.4,https://www.brooklynmuseum.org/objects/226914,,Qing dynasty (c. 2021),照片,,0.7
224946,我的哑光质量-[混合颜色反射/（金戒指）唇膏+眼药水],,,2022.15,https://www.brooklynmuseum.org/objects/224946,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2022.15_view01.jpg,Qing dynasty (c. 2021),陶瓷,,0.7
225470,凳子,,,2023.23,https://www.brooklynmuseum.org/objects/225470,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.23_overall.jpg,Qing dynasty (c. 2021),家具陈设,,0.7
227519,另一种生活,,,2026.3.3,https://www.brooklynmuseum.org/objects/227519,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.3.3_Artsy.jpg,Qing dynasty (c. 2021),绘画,,0.7
225879,诺克沙,,,2024.49.7,https://www.brooklynmuseum.org/objects/225879,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.49.7_front_Friedman_Benda.jpg,Qing dynasty (c. 2021),雕塑,,0.7
224995,社会正义笔记：弗里德曼纪念碑,,,2022.21,https://www.brooklynmuseum.org/objects/224995,https://brooklynmuseum.b-cdn.net/collections/objects/2022.21_PS11.jpg,Qing dynasty (c. 2021),打印,,0.7
225866,我认识里弗斯（兰斯顿·休斯）,,,2024.59,https://www.brooklynmuseum.org/objects/225866,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.59_Lucy_Lacoste.jpeg,Qing dynasty (c. 2021),雕塑,,0.7
225282,红十二,,,2023.2,https://www.brooklynmuseum.org/objects/225282,https://brooklynmuseum.b-cdn.net/collections/objects/2023.2_PS20.jpg,Qing dynasty (c. 2021),写论文,,0.7
224802,朱利安尼,,,2020.24,https://www.brooklynmuseum.org/objects/224802,https://brooklynmuseum.b-cdn.net/collections/objects/2020.24_PS11.jpg,Qing dynasty (c. 2020),照片,,0.7
224876,我无法呼吸，布鲁克林，2020年6月,,,2021.12.2,https://www.brooklynmuseum.org/objects/224876,,Qing dynasty (c. 2020),照片,,0.7
224940,牡蛎刀,,,2022.5,https://www.brooklynmuseum.org/objects/224940,,Qing dynasty (c. 2020),媒体艺术,,0.7
224801,循环,,,2020.10,https://www.brooklynmuseum.org/objects/224801,,Qing dynasty (c. 2020),绘画,,0.7
225027,在黑暗中寻找美,,,2022.13,https://www.brooklynmuseum.org/objects/225027,https://brooklynmuseum.b-cdn.net/collections/objects/2022.13_in_situ_01_PS20.jpg,Qing dynasty (c. 2020),纺织,,0.7
224805,GPTS3,,,2020.19,https://www.brooklynmuseum.org/objects/224805,https://brooklynmuseum.b-cdn.net/collections/objects/2020.19_PS11.jpg,Qing dynasty (c. 2020),拼贴,,0.7
224873,激进心态，布鲁克林，六月节,,,2021.9.1,https://www.brooklynmuseum.org/objects/224873,,Qing dynasty (c. 2020),照片,,0.7
224869,答案,,,2020.25.2,https://www.brooklynmuseum.org/objects/224869,,Qing dynasty (c. 2020),媒体艺术,,0.7
225052,探索土地VIII（李，起义后）,,,2021.44,https://www.brooklynmuseum.org/objects/225052,,Qing dynasty (c. 2020),照片,,0.7
224875,Bedstuy Youth，布鲁克林，2020年6月,,,2021.12.1,https://www.brooklynmuseum.org/objects/224875,https://brooklynmuseum.b-cdn.net/collections/objects/2021.12.1_PS20.jpg,Qing dynasty (c. 2020),照片,,0.7
225047,股票,牛品牌。,,2021.28,https://www.brooklynmuseum.org/objects/225047,,Qing dynasty (c. 2020),雕塑,,0.7
224930,无题（马里恩和耶鲁面具）,,,2021.10.1,https://www.brooklynmuseum.org/objects/224930,,Qing dynasty (c. 2020),照片,,0.7
224894,希望你在这里,,,2021.5,https://www.brooklynmuseum.org/objects/224894,,Qing dynasty (c. 2020),绘画,,0.7
224877,欢乐抵抗，哈莱姆,,,2021.11.1,https://www.brooklynmuseum.org/objects/224877,https://brooklynmuseum.b-cdn.net/collections/objects/2021.11.1_PS20.jpg,Qing dynasty (c. 2020),照片,,0.7
225733,加一,,,2024.26,https://www.brooklynmuseum.org/objects/225733,https://brooklynmuseum.b-cdn.net/collections/objects/2024.26_PS22.jpg,Qing dynasty (c. 2020),绘画,,0.7
225755,保利·S·泰伦纪念海事博物馆73号,,,2023.48.4,https://www.brooklynmuseum.org/objects/225755,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.48.4_overall01.jpg,Qing dynasty (c. 2020),雕塑,,0.7
224878,无题，2020年6月15日,,,2021.11.2,https://www.brooklynmuseum.org/objects/224878,https://brooklynmuseum.b-cdn.net/collections/objects/2021.11.2_PS20.jpg,Qing dynasty (c. 2020),照片,,0.7
225859,大型锥形碗,,,2024.38,https://www.brooklynmuseum.org/objects/225859,https://brooklynmuseum.b-cdn.net/collections/objects/2024.38_overall_PS22.jpg,Qing dynasty (c. 2020),船舶,,0.7
224994,奇普与斯派克的手臂摔跤；又名：造星者,,,2021.45,https://www.brooklynmuseum.org/objects/224994,https://brooklynmuseum.b-cdn.net/collections/objects/2021.45_PS11.jpg,Qing dynasty (c. 2020),绘画,,0.7
225752,保利·S·泰伦纪念海事博物馆16号,,,2023.48.1,https://www.brooklynmuseum.org/objects/225752,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.48.1_overall01.jpg,Qing dynasty (c. 2020),雕塑,,0.7
225880,嗨，嗨，德姆奎西亚,,,2024.50,https://www.brooklynmuseum.org/objects/225880,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.50_Salon94.jpg,Qing dynasty (c. 2020),光,,0.7
224881,无题（马里恩和耶鲁面具）,,,2021.10.1,https://www.brooklynmuseum.org/objects/224881,https://brooklynmuseum.b-cdn.net/collections/objects/2021.10.1_JE_Marion_V7_File.jpg,Qing dynasty (c. 2020),照片,,0.7
